caseID,sideForceScale,rollMomentScale,yawMomentScale,aileronEffectivenessScale,inertiaScale,IxzNormalized,riseTime_s,overshoot_pct,settlingTime_s,finalBankError_deg,peakRollRate_degps,peakAutomaticAileron_deg,peakAutomaticRudder_deg,peakSideslip_deg,peakYawRate_degps,peakAileronRate_degps
469,1,1.2,1.2,1,0.8,-0.1,3.32,6.00269915754064,12.12,4.91736208470311e-07,3.10079690067033,0.763117751829355,0.103633801900927,0.257074177776337,1.8173003847601,1.23055418018935
470,1,1.2,1.2,1,0.8,0,3.32,5.99010030847688,12.14,5.17721632828898e-07,3.08615695295886,0.756986865438522,0.104527581498235,0.257360245116948,1.81745815437291,1.22854981954624
471,1,1.2,1.2,1,0.8,0.1,3.34,5.97756224029419,12.16,5.44865666466295e-07,3.07159922778808,0.751133263303587,0.105387067953331,0.264228233845216,1.81761511855464,1.22521994242843
472,1,1.2,1.2,1,1,-0.1,3.3,6.07074604010945,12.12,4.78553941593111e-07,3.14030621349224,0.773233326422838,0.106075338671873,0.257433472885601,1.81889336589688,1.24818053112223
473,1,1.2,1.2,1,1,0,3.3,6.05452774257788,12.14,5.10347100147262e-07,3.12443524305232,0.764538723666588,0.107559271089669,0.261350509939443,1.81908472967138,1.24577709393843
474,1,1.2,1.2,1,1,0.1,3.34,6.03842073815504,12.16,5.43945606739983e-07,3.10864423369889,0.75624391060612,0.109036918085106,0.273884098785514,1.81927199462389,1.24178078928874
475,1,1.2,1.2,1,1.2,-0.1,3.26,6.1402377351242,12.12,4.64280448668584e-07,3.17801822864958,0.784874410518934,0.108722719184686,0.257804664689852,1.82055222227582,1.26337464273096
476,1,1.2,1.2,1,1.2,0,3.3,6.12035775894058,12.14,5.01515587171594e-07,3.16321421047041,0.77352219055485,0.111182194844375,0.265514896316514,1.82072213907852,1.26134553944983
477,1,1.2,1.2,1,1.2,0.1,3.32,6.10071331526446,12.18,5.41339461824269e-07,3.14853035768551,0.762537876442662,0.113770375995247,0.28264072056509,1.82088833252817,1.25777032979706
478,1,1.2,1.2,1.2,0.8,-0.1,3.3,4.55809849022883,11.48,4.6905047282989e-08,3.23828786081187,0.6612290086054,0.104691932990111,0.265774775507895,1.79404406490107,1.20878602812116
479,1,1.2,1.2,1.2,0.8,0,3.32,4.55550788190169,11.48,4.43499232351979e-08,3.2231032899036,0.65514454005432,0.105785228909917,0.273785303186602,1.79429415917897,1.20639745924676
480,1,1.2,1.2,1.2,0.8,0.1,3.32,4.55282487699099,11.5,4.20949640354698e-08,3.20807645477907,0.649354979452802,0.107322226723138,0.282919963846215,1.79454140074146,1.20243525563786
481,1,1.2,1.2,1.2,1,-0.1,3.28,4.60413275099316,11.48,5.20960083147229e-08,3.28212335851444,0.671460276644701,0.107524673539939,0.268237282463925,1.79518686019653,1.22704586297402
482,1,1.2,1.2,1.2,1,0,3.3,4.60079103504736,11.48,4.91080791567102e-08,3.26632093254913,0.662821531648178,0.109335075469905,0.280021656190451,1.79549806378822,1.22509977076303
483,1,1.2,1.2,1.2,1,0.1,3.3,4.5972981853482,11.5,4.65916338344003e-08,3.25060080105956,0.654556199531669,0.111163295872847,0.293673184879021,1.79580895558151,1.22163681034873
484,1,1.2,1.2,1.2,1.2,-0.1,3.26,4.65109365153877,11.48,5.71426341847345e-08,3.32234620794824,0.683271327712888,0.11056426977014,0.268640697725204,1.79635818064521,1.2410240658834
485,1,1.2,1.2,1.2,1.2,0,3.28,4.64722447579996,11.5,5.37856557253676e-08,3.30848232801902,0.672093060041612,0.113521734520672,0.284655915763921,1.79667502469945,1.23939217182975
486,1,1.2,1.2,1.2,1.2,0.1,3.3,4.64308800653985,11.52,5.11105468424956e-08,3.29455819002786,0.661311383511815,0.116648507716785,0.303248825319817,1.79700414246652,1.23632599533686
487,1.2,0.8,0.8,0.8,0.8,-0.1,3.28,4.81128445102073,11.64,6.64261834945056e-08,3.28774735797431,0.690352174517851,0.105896748348387,0.257139400742892,1.7983606034584,1.24100124374779
488,1.2,0.8,0.8,0.8,0.8,0,3.3,4.80619912024785,11.66,7.11918105389647e-08,3.27612740020048,0.68018051339881,0.108323026809071,0.258227078303495,1.79878144737195,1.23936339901575
489,1.2,0.8,0.8,0.8,0.8,0.1,3.32,4.80090078355285,11.68,7.68614100641573e-08,3.26439088708659,0.670316701773957,0.110751627849385,0.264187012671713,1.79917877064173,1.23629854533051
490,1.2,0.8,0.8,0.8,1,-0.1,3.26,4.88866622194561,11.64,7.41411436659178e-08,3.33605472638352,0.707767445113176,0.108305373261314,0.258374285430661,1.80041847174021,1.26097151100148
491,1.2,0.8,0.8,0.8,1,0,3.28,4.88035814887196,11.68,8.02998409386392e-08,3.32889787933617,0.694564718969097,0.112206806795214,0.26006108635575,1.80110862775382,1.25901559963875
492,1.2,0.8,0.8,0.8,1,0.1,3.32,4.87210830804725,11.7,8.78751588567617e-08,3.32147614600026,0.681649465429924,0.11624679696769,0.274707329539926,1.80171036014449,1.25535169573822
493,1.2,0.8,0.8,0.8,1.2,-0.1,3.22,4.97135200284469,11.64,8.10512374404709e-08,3.37833920825798,0.726143036086587,0.11030902931232,0.259701841235461,1.80266822262772,1.27649093179319
494,1.2,0.8,0.8,0.8,1.2,0,3.28,4.95567348544605,11.68,8.85930911525124e-08,3.37824218751885,0.71052473355791,0.116062939057207,0.262305822427752,1.80407846617619,1.27486227429511
495,1.2,0.8,0.8,0.8,1.2,0.1,3.3,4.94073444547754,11.72,9.81757255120322e-08,3.37767714928777,0.695121562102873,0.122199664782592,0.283837069521989,1.80535863139935,1.2716496688235
496,1.2,0.8,0.8,1,0.8,-0.1,3.3,3.40478896304625,10.78,4.3713876387082e-07,3.44454613116388,0.579827496817719,0.107050428497354,0.251388948282689,1.77475438674082,1.21625652543621
497,1.2,0.8,0.8,1,0.8,0,3.32,3.40936186351202,10.8,4.18283180990282e-07,3.43343185219773,0.570179134604132,0.109861505682286,0.26517126876409,1.77520655193934,1.21422413465442
498,1.2,0.8,0.8,1,0.8,0.1,3.34,3.41369056663826,10.82,3.99555555005135e-07,3.42213862619883,0.560856813133542,0.112689043640241,0.284268686825295,1.775641408133,1.21042620397627
499,1.2,0.8,0.8,1,1,-0.1,3.28,3.44960717720107,10.78,4.39274027665943e-07,3.4962774376694,0.596647026664925,0.109839461979568,0.252574079852794,1.77628115095575,1.23569053560958
500,1.2,0.8,0.8,1,1,0,3.3,3.45486054999634,10.8,4.16162140635695e-07,3.490753342115,0.584375289725116,0.114326549867878,0.268997082875818,1.77691652719221,1.23406260421585
501,1.2,0.8,0.8,1,1,0.1,3.32,3.46015937511099,10.82,3.93257810242849e-07,3.48452091759812,0.572430934057766,0.118981859942849,0.295974019112132,1.77747504584619,1.23082378104656
502,1.2,0.8,0.8,1,1.2,-0.1,3.26,3.49406568005553,10.8,4.41651325311216e-07,3.54158350831313,0.614154529128277,0.112159328725294,0.2539129207156,1.77827276352383,1.25075909070726
503,1.2,0.8,0.8,1,1.2,0,3.3,3.4977953721429,10.82,4.14452907369321e-07,3.54399624957507,0.599989847647648,0.118759347818301,0.271043293344995,1.77943763882344,1.24873843436455
504,1.2,0.8,0.8,1,1.2,0.1,3.32,3.50315578258359,10.84,3.87563688641062e-07,3.54519220526409,0.586100385037095,0.12576151590313,0.306113374051694,1.78045598081824,1.24581785019955
505,1.2,0.8,0.8,1.2,0.8,-0.1,3.34,2.56230359349658,9.9,1.34220764064332e-06,3.55753780500039,0.501054602737083,0.111726144321334,0.260734450253806,1.76020307015723,1.1917194721359
506,1.2,0.8,0.8,1.2,0.8,0,3.34,2.56932279019129,9.92,1.32030822558541e-06,3.54680742785733,0.491948998361225,0.114648580509524,0.278625187810729,1.76059297367071,1.18929842900873
507,1.2,0.8,0.8,1.2,0.8,0.1,3.38,2.57622011183125,9.94,1.29837457980774e-06,3.53581437469774,0.483189837751715,0.12141021269033,0.298892440010843,1.76097715418012,1.1847804988388
508,1.2,0.8,0.8,1.2,1,-0.1,3.32,2.58993597648959,9.92,1.33505726232369e-06,3.61115036440014,0.517134872062738,0.111350892589394,0.257489562856639,1.76131008991008,1.21484291574587
509,1.2,0.8,0.8,1.2,1,0,3.34,2.59919982881634,9.94,1.30796587799822e-06,3.60683981550031,0.505754290550808,0.115897817974142,0.282857974692539,1.7617776602864,1.21290111042926
510,1.2,0.8,0.8,1.2,1,0.1,3.36,2.60828915349496,9.98,1.28082582005417e-06,3.60125240525361,0.494723293404149,0.12387558244974,0.311419626196085,1.76221153741822,1.20904174891162
511,1.2,0.8,0.8,1.2,1.2,-0.1,3.32,2.61502998471271,9.94,1.32828995796129e-06,3.65860108971066,0.533781481126133,0.113683585839102,0.251923195635174,1.76300608189591,1.23188345954311
512,1.2,0.8,0.8,1.2,1.2,0,3.32,2.62688855337247,9.98,1.29611900199013e-06,3.66281101486422,0.520901953111987,0.120763002296418,0.285183291869642,1.76371445038711,1.23026924772434
513,1.2,0.8,0.8,1.2,1.2,0.1,3.34,2.63920593091527,10,1.26388468300861e-06,3.66470701683633,0.508255618683278,0.12826727402836,0.322280438882711,1.76431209551205,1.22690672115756
514,1.2,0.8,1,0.8,0.8,-0.1,3.28,5.10577054212968,11.72,1.04400835947057e-07,3.21184030370741,0.706432643575091,0.109566532498167,0.259750700344554,1.80337215177935,1.24098059072248
515,1.2,0.8,1,0.8,0.8,0,3.3,5.09483266792391,11.74,1.09819297284324e-07,3.19856568256759,0.69836751943393,0.111262493589788,0.260759174275473,1.80360698955645,1.23938467730925
516,1.2,0.8,1,0.8,0.8,0.1,3.3,5.08385338752097,11.74,1.15812254262317e-07,3.1854863812685,0.690654275950961,0.112948949905395,0.261858065794673,1.80383579127365,1.23637872095286
517,1.2,0.8,1,0.8,1,-0.1,3.26,5.17414066882591,11.7,1.05933505491121e-07,3.25885821764692,0.720759702221036,0.112045905171685,0.261016536731572,1.80521379300178,1.26094739483038
518,1.2,0.8,1,0.8,1,0,3.28,5.15987369791317,11.72,1.12415491834717e-07,3.24803843030537,0.709693139809871,0.114876836457466,0.262501250684219,1.80551042434103,1.25904030917382
519,1.2,0.8,1,0.8,1,0.1,3.3,5.14557808994435,11.74,1.19789098974941e-07,3.23712792119937,0.699046963174977,0.117791367038042,0.264153007666864,1.80577874118365,1.25544539555164
520,1.2,0.8,1,0.8,1.2,-0.1,3.22,5.24451939628743,11.7,1.07124071393092e-07,3.30257668394774,0.736541303977964,0.11436026591542,0.262566280048928,1.80731517290588,1.27647021749647
521,1.2,0.8,1,0.8,1.2,0,3.24,5.22614514947265,11.72,1.14509980918824e-07,3.29708893061004,0.722859110842568,0.118736793571283,0.264777481387552,1.80772381205422,1.27487736811362
522,1.2,0.8,1,0.8,1.2,0.1,3.28,5.20818009860261,11.74,1.23168137761579e-07,3.29129391612891,0.709566427737705,0.123398923557452,0.26732256125466,1.80801281404999,1.27171566513273
523,1.2,0.8,1,1,0.8,-0.1,3.3,3.5987177512365,10.86,3.84412837159769e-07,3.37228148566968,0.591909452525767,0.110696401980675,0.254137923506786,1.77781839140722,1.21623088988844
524,1.2,0.8,1,1,0.8,0,3.3,3.59874539615728,10.88,3.7099714142311e-07,3.35911458324461,0.584068744844302,0.11279695779189,0.255163335587556,1.77813892242124,1.21425065034106
525,1.2,0.8,1,1,0.8,0.1,3.32,3.59857232784915,10.88,3.57633842144274e-07,3.34611999339106,0.57663708907497,0.114892753807981,0.25629232053163,1.77845465127808,1.21052595355556
526,1.2,0.8,1,1,1,-0.1,3.26,3.63664810627203,10.86,3.93183873478447e-07,3.42414373319154,0.60593779849029,0.11347614365609,0.255332723525468,1.77898011349365,1.23566931620502
527,1.2,0.8,1,1,1,0,3.28,3.63680215260457,10.88,3.7662590421647e-07,3.41462783174635,0.595367909884013,0.116937858732138,0.256861613216907,1.77937351177958,1.23407713721126
528,1.2,0.8,1,1,1,0.1,3.3,3.63664525249933,10.9,3.60152594959005e-07,3.40475928211748,0.58524778566132,0.12050893995854,0.25859112810588,1.77975185509675,1.23088888678044
