caseID,plantCaseID,aileronTau_s,isDynamicStable,neutralHeadingPoleMagnitude,minimumDynamicDecayRate_per_s,minimumOscillatoryDampingRatio,balancedDiskMargin,balancedDiskPhaseMargin_deg,balancedDiskGainMargin_dB,diskMarginCriticalFrequency_radps
1791,597,0.075,1,0,0.43977727668157,0.679223505661906,1.445582232321,71.7181375532806,15.8685095878685,0.478630092322638
1792,598,0.035,1,0,0.436914307858925,0.579245836309554,1.43810049598572,71.4360657463803,15.7331983651516,0.483058802039773
1793,598,0.05,1,0,0.439722183283109,0.576270829326433,1.43109866910156,71.1711795158724,15.6079251520553,0.492039535681451
1794,598,0.075,1,0,0.444582375410582,0.57097256277506,1.4189142003293,70.7081316492943,15.3929587918703,0.505824662003114
1795,599,0.035,1,0,0.434600529306274,0.563242583547626,1.44687307164077,71.7667027619222,15.8920097806757,0.474241985260245
1796,599,0.05,1,0,0.437360550927983,0.560444885498081,1.44011667101781,71.5121768876944,15.7695127132538,0.483058802039773
1797,599,0.075,1,0,0.442136756071865,0.555432330512114,1.42837040032122,71.067728391026,15.5594605571703,0.492039535681451
1798,600,0.035,1,0,0.432334637388209,0.545301713931858,1.45534858873737,72.0848381034853,16.0474646783948,0.465586093522959
1799,600,0.05,1,0,0.435047844363512,0.542643028372712,1.44881422235923,71.8396785902409,15.9274359591146,0.474241985260245
1800,600,0.075,1,0,0.439741837906164,0.5378458888532,1.4374746449084,71.4124249039558,15.7219480196171,0.483058802039773
1801,601,0.035,1,0,0.43779428182245,0.492572313223849,1.42646030041514,70.9952212932788,15.5256443971549,0.492039535681451
1802,601,0.05,1,0,0.440651333351085,0.489917758302277,1.41921674099577,70.7196614352165,15.3982508360151,0.496592321450336
1803,601,0.075,1,0,0.445599633852856,0.485254026267496,1.40661738173387,70.2381068296094,15.1797707493124,0.510504999975406
1804,602,0.035,1,0,0.434979127004785,0.473058917187115,1.43725771610725,71.4042290182747,15.718050934552,0.478630092322638
1805,602,0.05,1,0,0.43777664160489,0.470494176446088,1.43032601865164,71.1418955302703,15.5941802596255,0.487528490103386
1806,602,0.075,1,0,0.44262031710183,0.465952417250728,1.41828952831786,70.6843202702258,15.3820392549271,0.501187233627272
1807,603,0.035,1,0,0.43223495905539,0.453257479379534,1.44761356792112,71.7945489968226,15.905511569071,0.469894108605215
1808,603,0.05,1,0,0.43497454959659,0.450746462859923,1.44096703132042,71.5442564049194,15.7848618126805,0.474241985260245
1809,603,0.075,1,0,0.439716368119946,0.446262420742906,1.42942690819623,71.1078051429078,15.5782052924197,0.487528490103386
1810,604,0.035,1,0,0.503824769257527,0.693792693783191,1.5306229635869,74.8544900157425,17.5265900605477,0.501187233627272
1811,604,0.05,1,0,0.507290465200159,0.689781364572438,1.52400230939401,74.6148850374619,17.3886267736957,0.510504999975406
1812,604,0.075,1,0,0.513294174218388,0.682349762718668,1.51236811328227,74.19198073689,17.1501585797498,0.529663443891658
1813,605,0.035,1,0,0.501732374117949,0.689194759257144,1.53726222390228,75.0940007387079,17.6666460205833,0.492039535681451
1814,605,0.05,1,0,0.505168593285912,0.685444236396602,1.53087279933926,74.8635167270795,17.5318291515928,0.501187233627272
1815,605,0.075,1,0,0.511122172438218,0.678472123479227,1.51967936226608,74.4580220403491,17.2994370897858,0.519995996533516
1816,606,0.035,1,0,0.499657373425197,0.679432859072839,1.54367667682571,75.3246729603231,17.8036284725723,0.487528490103386
1817,606,0.05,1,0,0.503063501707242,0.675974748250589,1.53749768120975,75.1024807458026,17.6716449881723,0.492039535681451
1818,606,0.075,1,0,0.508965721398948,0.669518342906301,1.52670116054838,74.7126502791317,17.4446644235408,0.510504999975406
1819,607,0.035,1,0,0.50585617646218,0.56832572384657,1.5195507695686,74.4533509036795,17.2967946441534,0.510504999975406
1820,607,0.05,1,0,0.509403909817155,0.564736895888464,1.51263639822386,74.2017596291025,17.1556021193011,0.519995996533516
1821,607,0.075,1,0,0.515554338318303,0.558246459717903,1.50044579731719,73.7561406178363,16.9108148043825,0.539510622515128
1822,608,0.035,1,0,0.503189997979713,0.555005923686812,1.52815127708203,74.7651278748899,17.4748882844681,0.501187233627272
1823,608,0.05,1,0,0.506699041909044,0.551687528960244,1.52155065451727,74.5259640963585,17.3379594985169,0.510504999975406
1824,608,0.075,1,0,0.512783587070715,0.545644817021897,1.5099665608194,74.1043887577379,17.1015452464377,0.524807460249773
1825,609,0.035,1,0,0.500552181124559,0.539604767533984,1.53637834617466,75.0621592274379,17.64790021616,0.492039535681451
1826,609,0.05,1,0,0.504021566232929,0.536515426733213,1.53005970075751,74.8341350079231,17.5147872238721,0.496592321450336
1827,609,0.075,1,0,0.5100382721381,0.530845909211751,1.51899583435569,74.4331895332849,17.2853983044232,0.515228644581756
1828,610,0.035,1,0,0.507997040959268,0.483013266270632,1.5082758353983,74.0426621126003,17.0674436184431,0.524807460249773
1829,610,0.05,1,0,0.511632927722836,0.479802257424331,1.50103910981467,73.777889218551,16.9226091280052,0.534564359396972
1830,610,0.075,1,0,0.517941257201085,0.474063856676863,1.48826226078881,73.3081667374095,16.6712336650297,0.554625712957911
1831,611,0.035,1,0,0.504731977025624,0.46656108378082,1.51898778034446,74.4328968830481,17.2852329880763,0.505824662003114
1832,611,0.05,1,0,0.508318986483874,0.463534686217334,1.51217094800119,74.1847933267381,17.1461597121787,0.515228644581756
1833,611,0.075,1,0,0.514543969674518,0.458080213843908,1.50017710096086,73.7462891837305,16.905477401358,0.534564359396972
1834,612,0.035,1,0,0.501509647926891,0.449519335759156,1.52910591612453,74.7996548317676,17.4948291699985,0.496592321450336
1835,612,0.05,1,0,0.505046370920017,0.446632987467748,1.52264813474824,74.565782434453,17.3606128250129,0.501187233627272
1836,612,0.075,1,0,0.511185139638915,0.441383950069615,1.51132539162476,74.1539619100688,17.129026069,0.519995996533516
1837,613,0.035,1,0,0.558285679012427,0.686106238507465,1.59174750797748,77.0307228504653,18.887539094198,0.519995996533516
1838,613,0.05,1,0,0.562165783451216,0.681721201177115,1.58542380473836,76.8085624702358,18.7387227209915,0.529663443891658
1839,613,0.075,1,0,0.568878489844896,0.673518936422931,1.57417928203269,76.4118341590743,18.4789909041023,0.554625712957911
1840,614,0.035,1,0,0.556259989316746,0.682650748707459,1.59806167793653,77.251866392783,19.0381837715464,0.510504999975406
1841,614,0.05,1,0,0.560130068255308,0.678583746921783,1.59199883975647,77.0395383494082,18.8934957921727,0.519995996533516
1842,614,0.075,1,0,0.566828389051096,0.670948607743443,1.58127280007528,76.6623596890213,18.6421246256676,0.539510622515128
1843,615,0.035,1,0,0.554230458744957,0.674277113098479,1.60339151150189,77.4380059096947,19.1669889219101,19.2309172891016
1844,615,0.05,1,0,0.558088900775637,0.670561440935546,1.58750430148013,76.8817287106323,18.7874601271194,16.2929603263972
1845,615,0.075,1,0,0.564769901577886,0.663552395778934,1.57394554997986,76.4035646084352,18.4736565175205,13.0617088813184
1846,616,0.035,1,0,0.561394543760369,0.561220820803453,1.58128257665934,76.6627043777377,18.6423511408608,0.534564359396972
1847,616,0.05,1,0,0.565380185948087,0.557263337486661,1.57460523303199,76.4269020913482,18.4887188745283,0.544502652842421
1848,616,0.075,1,0,0.572279867315772,0.550023352156536,1.56269480028534,76.0043954876602,18.2198795727487,0.570164272280748
1849,617,0.035,1,0,0.55881008643375,0.550181547718281,1.58953795582898,76.9531760084765,18.8353109251131,0.519995996533516
1850,617,0.05,1,0,0.562782667764775,0.546574307518372,1.58323077941873,76.7313585961993,18.6875828440726,0.529663443891658
1851,617,0.075,1,0,0.569663747220356,0.539923208401637,1.57204943214103,76.3364443340534,18.4304770658598,0.549540873857625
1852,618,0.035,1,0,0.556219264225994,0.536971512109427,1.59735311439258,77.2270840018506,19.0211745156039,0.505824662003114
1853,618,0.05,1,0,0.560176111357033,0.533672978181315,1.59136864551312,77.0174321537058,18.878565990223,0.515228644581756
1854,618,0.075,1,0,0.567033705629031,0.52753759777702,1.57652342351059,76.4947190550856,18.5326336046513,11.3762728582343
1855,619,0.035,1,0,0.564689156142939,0.477312169523638,1.57054533173829,76.2831570047917,18.3963444657125,0.544502652842421
1856,619,0.05,1,0,0.568788430697929,0.473777730033758,1.54608156802649,75.4109717797122,17.8554180586753,2.2080047330189
1857,619,0.075,1,0,0.575889493439199,0.467380815257523,1.46390281044399,72.4046295832857,16.2064433536242,2.24905460583578
1858,620,0.035,1,0,0.561520050113012,0.463522712644078,1.58091714587399,76.6498194308622,18.633887591756,0.529663443891658
1859,620,0.05,1,0,0.565603009724079,0.46025837791276,1.5681034831583,76.1965641496692,18.3411547971073,2.35504928389601
1860,620,0.075,1,0,0.572681059136612,0.454293546516915,1.48072142874999,73.0295866179075,16.525377314989,2.39883291901949
1861,621,0.035,1,0,0.558341166866949,0.44890357824554,1.59059622683179,76.9903276948137,18.860294585207,0.510504999975406
1862,621,0.05,1,0,0.562403705209215,0.445860212608168,1.5844526091264,76.7743823957992,18.7160456606551,0.524807460249773
1863,621,0.075,1,0,0.56945121558241,0.440242313976255,1.49323611466051,73.4913654628968,16.7684456847701,2.53512863049791
1864,622,0.035,1,0,0.431519753815949,0.756650445289066,1.43316992005193,71.2496285463527,15.6448481979077,0.474241985260245
1865,622,0.05,1,0,0.434315316388555,0.754129036735342,1.42629892760871,70.989092606136,15.5227917727212,0.478630092322638
1866,622,0.075,1,0,0.439157702799133,0.749496255717761,1.41436467972044,70.5345514173874,15.3136528712835,0.492039535681451
1867,623,0.035,1,0,0.430013340360178,0.738664822199836,1.43909764997206,71.4737176661761,15.7511449559052,0.469894108605215
1868,623,0.05,1,0,0.432774167061572,0.736412424186077,1.43236309376019,71.2190789892808,15.6304519846067,0.474241985260245
1869,623,0.075,1,0,0.437555270019888,0.732257982026816,1.42070018602775,70.776171512248,15.4242324445166,0.487528490103386
1870,624,0.035,1,0,0.428529794620676,0.717507375658968,1.4449072180367,71.6927296570643,15.8562389880959,0.465586093522959
1871,624,0.05,1,0,0.431256548144204,0.715441649334701,1.4383053445264,71.4438021535814,15.7368830147575,0.469894108605215
1872,624,0.075,1,0,0.435977530880064,0.711607294130961,1.42690359875571,71.0120546657199,15.5334841254288,0.483058802039773
1873,625,0.035,1,0,0.432691456041164,0.609986402517248,1.42191493167332,70.8224163412023,15.4455491389468,0.483058802039773
1874,625,0.05,1,0,0.435537970006237,0.607714189335573,1.41480756556387,70.5514654395494,15.3213506430496,0.487528490103386
1875,625,0.075,1,0,0.440471498982364,0.603679328398371,1.40248673114734,70.0796081746438,15.108977724476,0.501187233627272
1876,626,0.035,1,0,0.430777987897792,0.589920581580825,1.42949705935432,71.1104654936051,15.5794509496783,0.474241985260245
1877,626,0.05,1,0,0.433579522962702,0.587762173637507,1.42259813402395,70.8484138989137,15.4575545238682,0.483058802039773
1878,626,0.075,1,0,0.438433611204944,0.583891549630166,1.41062561393259,70.3916138966661,15.2488558322384,0.492039535681451
1879,627,0.035,1,0,0.428901356663923,0.569474308072698,1.43690119705141,71.390757379348,15.7116488649962,0.469894108605215
1880,627,0.05,1,0,0.431659010772553,0.567381787015648,1.43016747795848,71.135885404596,15.591361858007,0.474241985260245
1881,627,0.075,1,0,0.436435589862672,0.563588362812516,1.41853150561492,70.6935448445714,15.3862679674754,0.487528490103386
1882,628,0.035,1,0,0.433898812673567,0.520220633798171,1.41051877476634,70.3875259329339,15.2470093423952,0.487528490103386
1883,628,0.05,1,0,0.436798994901361,0.518114053813749,1.40318938475466,70.1065916816119,15.1209915748354,0.496592321450336
1884,628,0.075,1,0,0.441828683836331,0.514428685001283,1.39046614042176,69.6166081078615,14.9052315180287,0.510504999975406
1885,629,0.035,1,0,0.431564253482294,0.498326663493725,1.419855615331,70.7440034456957,15.4094335551735,0.478630092322638
1886,629,0.05,1,0,0.434408439330627,0.496244742867442,1.41276913518869,70.4735875251309,15.2859607280881,0.487528490103386
1887,629,0.075,1,0,0.439339112731583,0.492557544346899,1.40049179157249,70.002949341082,15.0749319407013,0.501187233627272
1888,630,0.035,1,0,0.429284451878049,0.477339801437087,1.42890199245459,71.0878958988826,15.5688885390922,0.474241985260245
1889,630,0.05,1,0,0.432074322623719,0.475252616533915,1.42203665043688,70.8270486586348,15.4476871447069,0.478630092322638
1890,630,0.075,1,0,0.436908945548157,0.471512535583935,1.41016998382724,70.3741787892054,15.2409831523435,0.492039535681451
1891,631,0.035,1,0,0.50234173335465,0.745464998985154,1.51511688853885,74.2921128656471,17.2060542677227,0.501187233627272
1892,631,0.05,1,0,0.505955703697595,0.742223477689022,1.50834948674238,74.0453520927805,17.0689270504997,0.510504999975406
1893,631,0.075,1,0,0.512228218817018,0.73616774298139,1.49649220466901,73.611058570675,16.8325273124212,0.529663443891658
1894,632,0.035,1,0,0.50048706380873,0.729863410987515,1.52090732953094,74.5026134450223,17.3247013566241,0.496592321450336
1895,632,0.05,1,0,0.504068362754137,0.727014553345139,1.51433407805116,74.2636102060864,17.1901082544673,0.501187233627272
1896,632,0.075,1,0,0.51028462148295,0.72166584692118,1.50281370971132,73.8429023990009,16.957957923811,0.519995996533516
1897,633,0.035,1,0,0.498649468205143,0.710808719166912,1.52653520818649,74.7066423649435,17.441210698762,0.487528490103386
1898,633,0.05,1,0,0.502197860093145,0.708259141260305,1.52013405172637,74.4745363392645,17.3087853850822,0.496592321450336
1899,633,0.075,1,0,0.508357318305378,0.703440645695431,1.5089502526448,74.067290408124,17.08103438424,0.510504999975406
1900,634,0.035,1,0,0.50472867817305,0.600321958680155,1.50420758195678,73.8939286321328,16.9857988793812,0.510504999975406
1901,634,0.05,1,0,0.508430315520609,0.597428324682189,1.4971495403838,73.6351994099597,16.8455070400219,0.519995996533516
1902,634,0.075,1,0,0.514859718892668,0.592181064411418,1.48474358820258,73.1783019150455,16.6029484575468,0.539510622515128
1903,635,0.035,1,0,0.502359929735015,0.582771128500403,1.51169644124269,74.1674929900977,17.1365415610493,0.501187233627272
1904,635,0.05,1,0,0.506018877549132,0.580099580069742,1.50489265999925,73.9189951339734,16.9995071416549,0.510504999975406
1905,635,0.075,1,0,0.512374711485526,0.575208697079415,1.49297010438921,73.4815787281733,16.7632260311879,0.529663443891658
1906,636,0.035,1,0,0.500018921685834,0.564512818573498,1.51892967969544,74.4307857065043,17.2840404870221,0.492039535681451
1907,636,0.05,1,0,0.503634809357049,0.562000401694967,1.51235811891645,74.191616421368,17.1499558424841,0.501187233627272
1908,636,0.075,1,0,0.509916204768748,0.557352132166427,1.50087435382516,73.7718505059768,16.9193327759,0.519995996533516
1909,637,0.035,1,0,0.507232938940403,0.511475033569905,1.49307707105472,73.4855142690138,16.7653246496316,0.519995996533516
1910,637,0.05,1,0,0.511028784488916,0.508804844263884,1.48570571047547,73.2138330158772,16.621580315191,0.534564359396972
1911,637,0.075,1,0,0.517627055179412,0.504028889671372,1.47273243201113,72.7333520187305,16.372805281756,0.554625712957911
1912,638,0.035,1,0,0.504325350595571,0.492299015812858,1.50237609608371,73.8268753938319,16.9492309229664,0.510504999975406
1913,638,0.05,1,0,0.508067506709318,0.489751899059512,1.49534174769662,73.5687893912072,16.8098452959158,0.519995996533516
1914,638,0.075,1,0,0.514573164934046,0.485143590264822,1.48299855942892,73.113816376748,16.5692308324281,0.539510622515128
1915,639,0.035,1,0,0.501459410910114,0.473644025003441,1.51128755792617,74.1525820915138,17.1282600354766,0.501187233627272
1916,639,0.05,1,0,0.505147342891622,0.471174521285436,1.50455523773702,73.9066501324926,16.992753361786,0.510504999975406
1917,639,0.075,1,0,0.511559111290023,0.466655359103379,1.49275745689836,73.473754356036,16.7590551454832,0.524807460249773
1918,640,0.035,1,0,0.559704415395696,0.736148004239248,1.57731942447804,76.5228428335624,18.5509086126109,0.519995996533516
1919,640,0.05,1,0,0.563794251864736,0.73235086021666,1.57081311647737,76.2926469423509,18.4024136090125,0.534564359396972
1920,640,0.075,1,0,0.570876847427858,0.725176894264397,1.55928404191021,75.88295286015,18.1440774213562,0.554625712957911
1921,641,0.035,1,0,0.557825785130178,0.722723505459953,1.5828550680468,76.7181236785443,18.6788453819638,0.515228644581756
1922,641,0.05,1,0,0.561900506842357,0.719426303179271,1.57656286847519,76.4961129547541,18.5335384893281,0.524807460249773
1923,641,0.075,1,0,0.568959867145852,0.713159196665077,1.56545672726519,76.1025888434664,18.2816427806729,0.544502652842421
1924,642,0.035,1,0,0.555947307058576,0.705651899913292,1.58820535174242,76.9063663297627,18.8039318288002,0.505824662003114
1925,642,0.05,1,0,0.560005590789341,0.702758978748272,1.58211811055634,76.6921563713709,18.6617270346411,0.515228644581756
1926,642,0.075,1,0,0.567039248762444,0.69722053879879,1.57139541608789,76.3132786114192,18.4156225074443,0.534564359396972
1927,643,0.035,1,0,0.563164881713034,0.592947291041908,1.56692868216121,76.1548667499062,18.3147000909753,0.534564359396972
1928,643,0.05,1,0,0.567364042023993,0.589593971428184,1.56007719283894,75.9112115271217,18.161658738292,0.544502652842421
1929,643,0.075,1,0,0.574639912367702,0.583421414577775,1.54789426100128,75.4759533979728,17.8946129593116,0.570164272280748
1930,644,0.035,1,0,0.560764551145913,0.57774722717584,1.57415642085991,76.4110253614083,18.4784690376082,0.524807460249773
1931,644,0.05,1,0,0.564944308840835,0.574722076409351,1.56760177378509,76.1787598082615,18.3298493491918,0.534564359396972
1932,644,0.075,1,0,0.572190572591696,0.569097620050747,1.5560038656609,75.7659700901326,18.07166070947,0.554625712957911
1933,645,0.035,1,0,0.558364150062221,0.561549370691203,1.58107327398093,76.6553247272592,18.63750279459,0.510504999975406
1934,645,0.05,1,0,0.562522294901357,0.558778007913881,1.57479863397966,76.4337425819221,18.4931386444217,0.519995996533516
1935,645,0.075,1,0,0.569734820375103,0.553568603681465,1.56371513327585,76.0406861859267,18.2426566454002,0.539510622515128
1936,646,0.035,1,0,0.5668199613431,0.505299989868138,1.55624708331739,75.7746504842674,18.0770141392466,0.549540873857625
1937,646,0.05,1,0,0.571136769805759,0.502231614043989,1.5490122354072,75.5160022535762,17.9188547415992,0.55975760149511
1938,646,0.075,1,0,0.578620637398084,0.496655091316416,1.53610509118114,75.0523125212735,17.6421111462369,0.586138164514029
1939,647,0.035,1,0,0.563872322669297,0.488679838135055,1.56530705608815,76.0972710339968,18.2782869610861,0.534564359396972
1940,647,0.05,1,0,0.568165234796354,0.485835667681309,1.55847794236139,75.8542217170808,18.1262374625776,0.544502652842421
1941,647,0.075,1,0,0.575612968879334,0.480604877326689,1.54636600404103,75.4211720443371,17.8615592274055,0.564936974812303
1942,648,0.035,1,0,0.560924065733329,0.472220927001077,1.5738832916333,76.4013617202362,18.4722360513441,0.519995996533516
1943,648,0.05,1,0,0.565189662530546,0.469542217020999,1.56741132568792,76.1720001722515,18.3255608372039,0.529663443891658
1944,648,0.075,1,0,0.572594853646543,0.464555920683642,1.55597414824656,75.764909410844,18.0710067795848,0.549540873857625
1945,649,0.035,1,0,0.404908282755704,0.60012941414026,1.4306455402326,71.1540069171724,15.5998624307446,0.461317574560379
1946,649,0.05,1,0,0.407171602264932,0.596541191605127,1.42402525321466,70.9026922936602,15.4826703313985,0.465586093522959
1947,649,0.075,1,0,0.41106965664354,0.590108941286577,1.41254876054023,70.4651636635637,15.2821408219636,0.478630092322638
1948,650,0.035,1,0,0.402913639522072,0.597973342743418,1.4386443429569,71.4566032790899,15.7429831143914,0.452897579903621
1949,650,0.05,1,0,0.405141902775618,0.594470066796997,1.43223986729712,71.2144121325966,15.6282547567637,0.457088189614875
1950,650,0.075,1,0,0.408978808772079,0.588172764683719,1.42113911544387,70.7928844215023,15.4319306110528,0.469894108605215
1951,651,0.035,1,0,0.400957538191905,0.593558811012824,1.44638601534066,71.7483817543024,15.8831373439185,0.444631267469109
1952,651,0.05,1,0,0.403151489308221,0.590148386948753,1.44016927979487,71.5141619091239,15.7704617409361,0.452897579903621
1953,651,0.075,1,0,0.40692852232034,0.58400129408321,1.42942176497644,71.1076100924994,15.5781139705252,0.461317574560379
1954,652,0.035,1,0,0.40439995255289,0.509848962812439,1.41971941453673,70.7388146195343,15.4070486684932,0.465586093522959
1955,652,0.05,1,0,0.406679095548395,0.506404137303081,1.41292940047285,70.4797131457532,15.28873946253,0.474241985260245
1956,652,0.075,1,0,0.410605547957973,0.500359303050297,1.40115194553331,70.0283247993825,15.0861878278506,0.483058802039773
1957,653,0.035,1,0,0.401903369878843,0.498866158889817,1.42991890541565,71.126461350221,15.586944262733,0.457088189614875
1958,653,0.05,1,0,0.404137860930095,0.495541703347414,1.42339558566258,70.8787483185699,15.4715824682435,0.461317574560379
1959,653,0.075,1,0,0.40798635556224,0.489689838345714,1.41211103875827,70.4484290732074,15.2745570045686,0.474241985260245
1960,654,0.035,1,0,0.399467532799932,0.485753460146833,1.43969937460907,71.4964298079776,15.7619876045043,0.448745389933132
1961,654,0.05,1,0,0.401658597673301,0.482547134448015,1.43341525456811,71.2589155444695,15.6492290969846,0.452897579903621
1962,654,0.075,1,0,0.405431244153548,0.476882440558128,1.42258437734356,70.8478905055797,15.4573126719407,0.461317574560379
1963,655,0.035,1,0,0.403886499787149,0.437436543161315,1.40880003562496,70.3217339146048,15.2173425302885,0.469894108605215
1964,655,0.05,1,0,0.406181898965859,0.434313246239917,1.40182736849931,70.0542790322579,15.0977146434782,0.478630092322638
1965,655,0.075,1,0,0.410137556147361,0.428898220797202,1.38974048344688,69.5885741440618,14.8930377899048,0.492039535681451
1966,656,0.035,1,0,0.400886200370024,0.421371236124494,1.42127320279465,70.7979893119612,15.4342832699444,0.457088189614875
1967,656,0.05,1,0,0.403126973214176,0.41834440025455,1.41463519005606,70.5448827562441,15.318354021318,0.465586093522959
1968,656,0.075,1,0,0.406987168444363,0.413075261777118,1.40317393349109,70.1059984135679,15.1207272664108,0.478630092322638
1969,657,0.035,1,0,0.397974176752561,0.404146103053655,1.43310807910415,71.2472874223246,15.6437441638536,0.448745389933132
1970,657,0.05,1,0,0.400162183192974,0.40119757476452,1.42678233603475,71.0074503056984,15.5313390934091,0.452897579903621
1971,657,0.075,1,0,0.403930130103387,0.396040396309987,1.41585901581176,70.5916066840606,15.3396451904243,0.465586093522959
1972,658,0.035,1,0,0.466445356314816,0.589648803799029,1.51325518485763,74.2243093728512,17.168167235966,0.487528490103386
1973,658,0.05,1,0,0.469283912450902,0.585429566235214,1.50674655283656,73.9867863498367,17.0366849938087,0.496592321450336
1974,658,0.075,1,0,0.474181516117374,0.577775544386919,1.49534265656317,73.5688227932691,16.8098631973461,0.510504999975406
1975,659,0.035,1,0,0.464188393389237,0.588776831449523,1.52109603386118,74.5094635623769,17.3285887272458,0.478630092322638
1976,659,0.05,1,0,0.466997760841657,0.584688390573172,1.5148634240182,74.2828852265385,17.2008887147782,0.487528490103386
1977,659,0.075,1,0,0.471845421983916,0.577248870303774,1.50395743588622,73.8847739151377,16.9807975640033,0.501187233627272
1978,660,0.035,1,0,0.46195836779421,0.585652504878279,1.52860416649538,74.7815097587522,17.4843440591169,0.469894108605215
1979,660,0.05,1,0,0.464738193101296,0.58170450855289,1.52260855139588,74.5643466531915,17.3597949943005,0.474241985260245
1980,660,0.075,1,0,0.469535179574868,0.574498551214889,1.51215857422511,74.1843422336957,17.1459087960944,0.487528490103386
1981,661,0.035,1,0,0.466730006910115,0.49775086101444,1.5027811772964,73.8417110593449,16.9573089275063,0.496592321450336
1982,661,0.05,1,0,0.469609328229675,0.493665378529575,1.49603750153517,73.5943550155088,16.8235572452874,0.505824662003114
1983,661,0.075,1,0,0.474579963919465,0.486408164640934,1.44089288385676,71.54145973503,15.7835226647793,1.94088587759278
1984,662,0.035,1,0,0.46388412103411,0.488947152166348,1.51286015195166,74.2099144088783,17.1601440883469,0.483058802039773
1985,662,0.05,1,0,0.466725404068571,0.485041913458797,1.50648196267813,73.9771147876275,17.0313715828849,0.492039535681451
1986,662,0.075,1,0,0.471630828379508,0.47807848759422,1.46932037509147,72.6064869619088,16.3082398640831,2.03235701093622
1987,663,0.035,1,0,0.46108173219451,0.478055237907798,1.52239084862416,74.5564495721683,17.3552980899545,0.469894108605215
1988,663,0.05,1,0,0.463884491616887,0.474330036616773,1.51632426927145,74.3360533638732,17.2306924334389,0.478630092322638
1989,663,0.075,1,0,0.468723675014947,0.467658742602586,1.49584957164936,73.5874503324079,16.8198519181692,2.12813904598271
1990,664,0.035,1,0,0.467045659221614,0.425765973554836,1.45021551878027,71.892317267834,15.953074948411,1.8706821403658
1991,664,0.05,1,0,0.469967825995349,0.422042962544011,1.41065056075835,70.3925684019987,15.2492870254234,1.8706821403658
1992,664,0.075,1,0,0.475015303471736,0.415503014173663,1.34719832925685,67.9283499908089,14.1980037763785,1.88799134909629
1993,665,0.035,1,0,0.463598861091842,0.412498061393789,1.47634974340578,72.8676232076545,16.4416428429355,1.95884467350599
1994,665,0.05,1,0,0.466473395902189,0.408937194076576,1.43459304787107,71.303485218512,15.670282846528,1.97696964011186
1995,665,0.075,1,0,0.471439054379856,0.402652511505717,1.36777387048862,68.7354287127169,14.5294096413202,1.97696964011186
1996,666,0.035,1,0,0.460216850343737,0.39799157306848,1.49860462220703,73.6886106284721,16.8742907912123,2.05116217882557
1997,666,0.05,1,0,0.463043157565963,0.394574375134521,1.45466248201301,72.0591321982908,16.0348049267763,2.07014134879104
1998,666,0.075,1,0,0.467925691606563,0.388510920198878,1.38453169899355,69.3870656919293,14.8058579197098,2.07014134879104
1999,667,0.035,1,0,0.516150796473493,0.583849865313683,1.57587923738163,76.4719511283777,18.5178661994076,0.505824662003114
2000,667,0.05,1,0,0.519358814747818,0.579254621804532,1.5696213114118,76.2504014647614,18.3754277580422,0.519995996533516
2001,667,0.075,1,0,0.524893733880606,0.570832111149961,1.52773327957048,74.7500049218833,17.4661679841308,2.05116217882557
2002,668,0.035,1,0,0.513929984306497,0.583926894071112,1.58339694403076,76.7372111872421,18.6914493522991,0.496592321450336
2003,668,0.05,1,0,0.517123374095469,0.579500042414487,1.57744931028013,76.5274308397552,18.5538934784764,0.505824662003114
2004,668,0.075,1,0,0.522634772586211,0.571359246863329,1.5619925525813,75.9794078500437,18.2042302450098,2.12813904598271
2005,669,0.035,1,0,0.511715596748854,0.581771412330353,1.59052613830173,76.9878677574385,18.8586381673435,0.483058802039773
2006,669,0.05,1,0,0.514893048606221,0.577524270884373,1.58485506167236,76.7885481951198,18.7254370875155,0.492039535681451
2007,669,0.075,1,0,0.520378530706839,0.569687915086408,1.57490101060454,76.437363329436,18.4954789627887,0.510504999975406
2008,670,0.035,1,0,0.517258143396372,0.490582453112511,1.5340472830115,74.9781179244519,17.5986101458497,1.97696964011186
2009,670,0.05,1,0,0.520529820934624,0.486104516469776,1.48864630493945,73.3223275435356,16.6787108475525,1.99526231496888
2010,670,0.075,1,0,0.526178224913823,0.478070819068637,1.41547057165904,70.5767793591951,15.332883339316,2.03235701093622
2011,671,0.035,1,0,0.514444212611902,0.483525028119738,1.56878516384478,76.2207482487703,18.356534204809,2.07014134879104
2012,671,0.05,1,0,0.517696193249856,0.479276616345063,1.52070950403851,74.4954315534814,17.320627507093,2.08929613085404
2013,671,0.075,1,0,0.523312785246325,0.471620447726181,1.44349696117392,71.6396205614178,15.8306432777959,2.10862814993329
2014,672,0.035,1,0,0.511641398776698,0.474439026700986,1.58480997307562,76.7869612739565,18.7243845227767,0.487528490103386
2015,672,0.05,1,0,0.514871609613798,0.470422773037992,1.55128577268074,75.5973796511361,17.9683156321275,2.18776162394955
2016,672,0.075,1,0,0.520452580760607,0.463148297725501,1.46987213082152,72.6270160183461,16.3186566961026,2.2080047330189
2017,673,0.035,1,0,0.518439160113956,0.419063487812251,1.42812608461517,71.0584578567754,15.5551299786193,1.92309172891016
2018,673,0.05,1,0,0.521778253322003,0.414977042623178,1.38598909863515,69.4434965794647,14.8301894743153,1.94088587759278
